id,county,gender,description,price,quantity,total,trnref,sdatetime,paymentmode,branch,transaction_id,dob_new,supermarket_name,branch_name,county_name,sub_county_name,month_date,total_new,quantity_new,price_new,customer_type,month_name,year,quarter_date,age,age_group,item_type,class_name,subclass_name,nova,standard_uom,uom_criteria,conversion,quantity_uom,price_uom,class_name_uom,weight
,NAK,,POPCO PURE VEGETABLE OIL 1L,173,1.0,666,1325,2020-11-07,Cash,001_003,001_003-1325,,A,A1,Nakuru,Gilgil,2020-11-01,173.0,1,173.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,1L,1.0,1.0,173.0,COOKING OIL (LTRS),3
,NAK,,KENSALT TABLE SALT 1KG,32,1.0,666,1325,2020-11-07,Cash,001_003,001_003-1325,,A,A1,Nakuru,Gilgil,2020-11-01,32.0,1,32.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SALT,TABLE SALT,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,32.0,SALT (KGS),3
,NAK,,BRANDED SUGAR 1KG BROWN,110,1.0,666,1325,2020-11-07,Cash,001_003,001_003-1325,,A,A1,Nakuru,Gilgil,2020-11-01,110.0,1,110.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,110.0,SUGAR (KGS),3
,NAK,,EDEN TEA 100G,44,1.0,666,1325,2020-11-07,Cash,001_003,001_003-1325,,A,A1,Nakuru,Gilgil,2020-11-01,44.0,1,44.0,No-Loyalty card,November,2020,2020.4,,,Food Item,TEA,TEA - UNSWEETENED WITHOUT MILK,Unprocessed/Minimally processed foods,KGS,100G,0.1,0.1,440.0,TEA (KGS),5
,NAK,,AJAB MANDAZI FLOUR 2KG,118,1.0,666,1325,2020-11-07,Cash,001_003,001_003-1325,,A,A1,Nakuru,Gilgil,2020-11-01,118.0,1,118.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,59.0,WHEAT FLOUR (KGS),5
,NAK,,NUVITA SUNBIX MALTY S/CAKE 200G,70,1.0,175,1326,2020-11-07,Cash,001_003,001_003-1326,,A,A1,Nakuru,Gilgil,2020-11-01,70.0,1,70.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,200G,0.2,0.2,350.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,BUTALI BROWN SUGAR 1KG PKT,105,1.0,175,1326,2020-11-07,Cash,001_003,001_003-1326,,A,A1,Nakuru,Gilgil,2020-11-01,105.0,1,105.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,105.0,SUGAR (KGS),3
,NAK,,BRANDED SUGAR 2KG BROWN,210,1.0,210,1328,2020-11-07,Cash,001_003,001_003-1328,,A,A1,Nakuru,Gilgil,2020-11-01,210.0,1,210.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,105.0,SUGAR (KGS),3
,NAK,,PEMBE MAIZE 1KG,54,1.0,54,1329,2020-11-07,Cash,001_003,001_003-1329,,A,A1,Nakuru,Gilgil,2020-11-01,54.0,1,54.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,1KG,1.0,1.0,54.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,BUTTERFLY STD SPAGHETTI 400*3G V/PACK,125,2.0,2193,1330,2020-11-07,MPESA,001_003,001_003-1330,,A,A1,Nakuru,Gilgil,2020-11-01,250.0,2,125.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTAS,PASTA - SPAGHETTI,Unprocessed/Minimally processed foods,KGS,400*3G,1.2,2.4,104.16666666666669,PASTAS (KGS),5
,NAK,,INDOMIE CHICKEN NOODLES 5 IN 1,100,1.0,2193,1330,2020-11-07,MPESA,001_003,001_003-1330,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,NOODLES,NOODLES,Ultra-processed foods,KGS,,,1.0,100.0,NOODLES (KGS),1
,NAK,,ENGLISH MUFFINS 300G M/B,98,1.0,2193,1330,2020-11-07,MPESA,001_003,001_003-1330,,A,A1,Nakuru,Gilgil,2020-11-01,98.0,1,98.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CUPCAKES/MUFFINS/QUEENCAKES,MUFFINS,Ultra-processed foods,KGS,300G,0.3,0.3,326.6666666666667,CUPCAKES/MUFFINS/QUEENCAKES (KGS),1
,NAK,,BROWN BUNS 6PCS,55,1.0,2193,1330,2020-11-07,MPESA,001_003,001_003-1330,,A,A1,Nakuru,Gilgil,2020-11-01,55.0,1,55.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BUNS/ROLLS,PLAIN BUNS,Ultra-processed foods,PCS,BUNS 6PCS,6.0,6.0,9.166666666666666,BUNS/ROLLS (PCS),1
,NAK,,YELLO GOLD 500G,80,1.0,561,1331,2020-11-07,Cash,001_003,001_003-1331,,A,A1,Nakuru,Gilgil,2020-11-01,80.0,1,80.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING FAT,VEGETABLE FAT,Processed Culinary Ingredients,KGS,500G,0.5,0.5,160.0,COOKING FAT (KGS),3
,NAK,,PIKA COOKING FAT YELLOW 2KG,300,1.0,561,1331,2020-11-07,Cash,001_003,001_003-1331,,A,A1,Nakuru,Gilgil,2020-11-01,300.0,1,300.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING FAT,VEGETABLE FAT,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,150.0,COOKING FAT (KGS),3
,NAK,,TUZO FRESH MILK 450ML ESL,46,1.0,561,1331,2020-11-07,Cash,001_003,001_003-1331,,A,A1,Nakuru,Gilgil,2020-11-01,46.0,1,46.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,450ML,0.45,0.45,102.2222222222222,WHOLE MILK (LTRS),5
,NAK,,SISTER SPAGHETTI 400G,49,1.0,561,1331,2020-11-07,Cash,001_003,001_003-1331,,A,A1,Nakuru,Gilgil,2020-11-01,49.0,1,49.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTAS,PASTA - SPAGHETTI,Unprocessed/Minimally processed foods,KGS,400G,0.4,0.4,122.5,PASTAS (KGS),5
,NAK,,KENSALT TABLE SALT 1KG,32,1.0,561,1331,2020-11-07,Cash,001_003,001_003-1331,,A,A1,Nakuru,Gilgil,2020-11-01,32.0,1,32.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SALT,TABLE SALT,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,32.0,SALT (KGS),3
,NAK,,WHITE BREAD 400G.,39,1.0,561,1331,2020-11-07,Cash,001_003,001_003-1331,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,DAAWAT GREEN LABEL SPAGHETI 400G,49,2.0,667,1332,2020-11-07,Credit Card,001_003,001_003-1332,,A,A1,Nakuru,Gilgil,2020-11-01,98.0,2,49.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTAS,PASTA - SPAGHETTI,Unprocessed/Minimally processed foods,KGS,400G,0.4,0.8,122.5,PASTAS (KGS),5
,NAK,,EXCEL GLUCOSE 100G,20,4.0,667,1332,2020-11-07,Credit Card,001_003,001_003-1332,,A,A1,Nakuru,Gilgil,2020-11-01,80.0,4,20.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR - POWDERED,GLUCOSE,Processed Culinary Ingredients,KGS,100G,0.1,0.4,200.0,SUGAR - POWDERED (KGS),3
,NAK,,QUENCHER LEMON TREAT 2L,219,1.0,667,1332,2020-11-07,Credit Card,001_003,001_003-1332,,A,A1,Nakuru,Gilgil,2020-11-01,219.0,1,219.0,No-Loyalty card,November,2020,2020.4,,,Food Item,DILUTING JUICE,CORDIALS,Ultra-processed foods,LTRS,2L,2.0,2.0,109.5,DILUTING JUICE (LTRS),1
,NAK,,FRESH FRI 1L,177,1.0,1227,1333,2020-11-07,Cash,001_003,001_003-1333,,A,A1,Nakuru,Gilgil,2020-11-01,177.0,1,177.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,1L,1.0,1.0,177.0,COOKING OIL (LTRS),3
,NAK,,PEMBE MAIZE 5KG,265,1.0,1227,1333,2020-11-07,Cash,001_003,001_003-1333,,A,A1,Nakuru,Gilgil,2020-11-01,265.0,1,265.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,5KG,5.0,5.0,53.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,AJAB MAIZE MEAL 2KG,112,1.0,1227,1333,2020-11-07,Cash,001_003,001_003-1333,,A,A1,Nakuru,Gilgil,2020-11-01,112.0,1,112.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,56.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,GOLDEN LONG GRAIN RICE 1KG,109,1.0,1227,1333,2020-11-07,Cash,001_003,001_003-1333,,A,A1,Nakuru,Gilgil,2020-11-01,109.0,1,109.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CEREAL GRAINS,WHITE RICE,Unprocessed/Minimally processed foods,KGS,1KG,1.0,1.0,109.0,CEREAL GRAINS (KGS),5
,NAK,,BRANDED SUGAR 2KG BROWN,210,1.0,1227,1333,2020-11-07,Cash,001_003,001_003-1333,,A,A1,Nakuru,Gilgil,2020-11-01,210.0,1,210.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,105.0,SUGAR (KGS),3
,NAK,,FESTIVE WHITE BREAD 800G,90,1.0,1227,1333,2020-11-07,Cash,001_003,001_003-1333,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,1,90.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,800G,0.8,0.8,112.5,BREADS (KGS),1
,NAK,,EXE SELF RAISING 2KG,129,1.0,501,1334,2020-11-07,Cash,001_003,001_003-1334,,A,A1,Nakuru,Gilgil,2020-11-01,129.0,1,129.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,64.5,WHEAT FLOUR (KGS),5
,NAK,,SAFARI BEEF SAUSAGE 500G F/CHOICE,295,1.0,501,1334,2020-11-07,Cash,001_003,001_003-1334,,A,A1,Nakuru,Gilgil,2020-11-01,295.0,1,295.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PROCESSED MEAT,BEEF SAUSAGES/SMOKIES/VIENNA,Ultra-processed foods,KGS,500G,0.5,0.5,590.0,PROCESSED MEAT (KGS),1
,NAK,,BROADWAYS BROWN BREAD 400G,43,1.0,501,1334,2020-11-07,Cash,001_003,001_003-1334,,A,A1,Nakuru,Gilgil,2020-11-01,43.0,1,43.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,107.5,BREADS (KGS),1
,NAK,,CHIPSY 2KG,359,1.0,1129,1335,2020-11-07,Cash,001_003,001_003-1335,,A,A1,Nakuru,Gilgil,2020-11-01,359.0,1,359.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING FAT,VEGETABLE FAT,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,179.5,COOKING FAT (KGS),3
,NAK,,PEMBE WHEAT 2KG,107,1.0,1129,1335,2020-11-07,Cash,001_003,001_003-1335,,A,A1,Nakuru,Gilgil,2020-11-01,107.0,1,107.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,53.5,WHEAT FLOUR (KGS),5
,NAK,,TWO TEN MAIZE MEAL 2KG,100,2.0,1129,1335,2020-11-07,Cash,001_003,001_003-1335,,A,A1,Nakuru,Gilgil,2020-11-01,200.0,2,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,4.0,50.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,BUTALI BROWN SUGAR 1KG PKT,105,2.0,1129,1335,2020-11-07,Cash,001_003,001_003-1335,,A,A1,Nakuru,Gilgil,2020-11-01,210.0,2,105.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,2.0,105.0,SUGAR (KGS),3
,NAK,,WHITE BREAD 600G,59,1.0,1129,1335,2020-11-07,Cash,001_003,001_003-1335,,A,A1,Nakuru,Gilgil,2020-11-01,59.0,1,59.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,98.33333333333334,BREADS (KGS),1
,NAK,,BAHARI FRY 1L,180,1.0,1783,1336,2020-11-07,Cash,001_003,001_003-1336,,A,A1,Nakuru,Gilgil,2020-11-01,180.0,1,180.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,1L,1.0,1.0,180.0,COOKING OIL (LTRS),3
,NAK,,PEMBE MAIZE 2KG,98,1.0,1783,1336,2020-11-07,Cash,001_003,001_003-1336,,A,A1,Nakuru,Gilgil,2020-11-01,98.0,1,98.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,49.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,MARA SUGAR 2KG WHITE,210,1.0,1783,1336,2020-11-07,Cash,001_003,001_003-1336,,A,A1,Nakuru,Gilgil,2020-11-01,210.0,1,210.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,WHITE SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,105.0,SUGAR (KGS),3
,NAK,,SOKO HOME BAKING 2KG,116,1.0,155,1337,2020-11-07,Cash,001_003,001_003-1337,,A,A1,Nakuru,Gilgil,2020-11-01,116.0,1,116.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,58.0,WHEAT FLOUR (KGS),5
,NAK,,WHITE BREAD 400G.,39,1.0,155,1337,2020-11-07,Cash,001_003,001_003-1337,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,K.C.C. MALA PLAIN 500ML TR,70,2.0,334,1338,2020-11-07,Cash,001_003,001_003-1338,,A,A1,Nakuru,Gilgil,2020-11-01,140.0,2,70.0,No-Loyalty card,November,2020,2020.4,,,Food Item,NATURAL/PLAIN FERMENTED MILK,NATURAL/PLAIN FERMENTED MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,1.0,140.0,NATURAL/PLAIN FERMENTED MILK (LTRS),5
,NAK,,K.C.C FRESH MILK WHOLE 500ML FINO,52,2.0,334,1338,2020-11-07,Cash,001_003,001_003-1338,,A,A1,Nakuru,Gilgil,2020-11-01,104.0,2,52.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,1.0,104.0,WHOLE MILK (LTRS),5
,NAK,,BROADWAYS BROWN BREAD 800G,90,1.0,334,1338,2020-11-07,Cash,001_003,001_003-1338,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,1,90.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,800G,0.8,0.8,112.5,BREADS (KGS),1
,NAK,,D/LAND CHOC BAR 100G/90G REAL MILK,120,1.0,786,1341,2020-11-07,Cash,001_003,001_003-1341,,A,A1,Nakuru,Gilgil,2020-11-01,120.0,1,120.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,KGS,100G,0.1,0.1,1200.0,CHOCOLATE (KGS),1
,NAK,,BEEF VIENNAS E/LONG 500G F/CHOICE,395,1.0,786,1341,2020-11-07,Cash,001_003,001_003-1341,,A,A1,Nakuru,Gilgil,2020-11-01,395.0,1,395.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PROCESSED MEAT,BEEF SAUSAGES/SMOKIES/VIENNA,Ultra-processed foods,KGS,500G,0.5,0.5,790.0,PROCESSED MEAT (KGS),1
,NAK,,FESTIVE CREAM ROLL 70G CHOC,25,2.0,786,1341,2020-11-07,Cash,001_003,001_003-1341,,A,A1,Nakuru,Gilgil,2020-11-01,50.0,2,25.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BUNS/ROLLS,SWEET ROLLS,Ultra-processed foods,KGS,70G,0.07,0.14,357.1428571428571,BUNS/ROLLS (KGS),1
,NAK,,FESTIVE CREAM ROLL 70G CARAMEL,25,2.0,786,1341,2020-11-07,Cash,001_003,001_003-1341,,A,A1,Nakuru,Gilgil,2020-11-01,50.0,2,25.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BUNS/ROLLS,SWEET ROLLS,Ultra-processed foods,KGS,70G,0.07,0.14,357.1428571428571,BUNS/ROLLS (KGS),1
,NAK,,FESTIVE DELUXE ROLLS,78,2.0,786,1341,2020-11-07,Cash,001_003,001_003-1341,,A,A1,Nakuru,Gilgil,2020-11-01,156.0,2,78.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BUNS/ROLLS,SWEET ROLLS,Ultra-processed foods,KGS,,,2.0,78.0,BUNS/ROLLS (KGS),1
,NAK,,CRISPS SALTED 50G HAPPY EATER,45,1.0,613,1342,2020-11-07,Cash,001_003,001_003-1342,,A,A1,Nakuru,Gilgil,2020-11-01,45.0,1,45.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,POTATO CRISPS,Ultra-processed foods,KGS,50G,0.05,0.05,900.0,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,BROWN BREAD 400G,39,1.0,613,1342,2020-11-07,Cash,001_003,001_003-1342,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,TWO TEN MAIZE MEAL 2KG,100,1.0,215,1344,2020-11-07,Cash,001_003,001_003-1344,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,50.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,BUTALI BROWN SUGAR 1KG PKT,105,1.0,215,1344,2020-11-07,Cash,001_003,001_003-1344,,A,A1,Nakuru,Gilgil,2020-11-01,105.0,1,105.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,105.0,SUGAR (KGS),3
,NAK,,DL ANDAZI PC,20,2.0,40,1345,2020-11-07,Cash,001_003,001_003-1345,,A,A1,Nakuru,Gilgil,2020-11-01,40.0,2,20.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED MANDAZI,Ultra-processed foods,PCS,,,2.0,20.0,FAST FOODS (PCS),1
,NAK,,RINSUN COOKING OIL 2L,489,1.0,2682,1346,2020-11-07,MPESA,001_003,001_003-1346,,A,A1,Nakuru,Gilgil,2020-11-01,489.0,1,489.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,2L,2.0,2.0,244.5,COOKING OIL (LTRS),3
,NAK,,B/SIDE YOGHURT S/BERRY 1L TR,185,1.0,2682,1346,2020-11-07,MPESA,001_003,001_003-1346,,A,A1,Nakuru,Gilgil,2020-11-01,185.0,1,185.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,1L,1.0,1.0,185.0,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,B/SIDE DAIRY BEST 500ML (FINO),53,3.0,2682,1346,2020-11-07,MPESA,001_003,001_003-1346,,A,A1,Nakuru,Gilgil,2020-11-01,159.0,3,53.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,1.5,106.0,WHOLE MILK (LTRS),5
,NAK,,DELAMARE PREM LEMON BISC. YOGHURT 450ML CUP,100,1.0,2682,1346,2020-11-07,MPESA,001_003,001_003-1346,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,450ML,0.45,0.45,222.22222222222223,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,NUTRIPRO INSTANT FAMILY PORRIDGE WIMBI 1KG,195,1.0,2682,1346,2020-11-07,MPESA,001_003,001_003-1346,,A,A1,Nakuru,Gilgil,2020-11-01,195.0,1,195.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PORRIDGE FLOUR,PORRIDGE FLOUR - MILLET,Unprocessed/Minimally processed foods,KGS,1KG,1.0,1.0,195.0,PORRIDGE FLOUR (KGS),5
,NAK,,RANEE CLASSIC BASMATI RICE 2KG,455,1.0,2682,1346,2020-11-07,MPESA,001_003,001_003-1346,,A,A1,Nakuru,Gilgil,2020-11-01,455.0,1,455.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CEREAL GRAINS,WHITE RICE,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,227.5,CEREAL GRAINS (KGS),5
,NAK,,BLUE BAND ORIG 500G,190,1.0,2682,1346,2020-11-07,MPESA,001_003,001_003-1346,,A,A1,Nakuru,Gilgil,2020-11-01,190.0,1,190.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARGARINE,MARGARINE,Ultra-processed foods,KGS,500G,0.5,0.5,380.0,MARGARINE (KGS),1
,NAK,,WHITE BREAD 600G,59,1.0,2682,1346,2020-11-07,MPESA,001_003,001_003-1346,,A,A1,Nakuru,Gilgil,2020-11-01,59.0,1,59.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,98.33333333333334,BREADS (KGS),1
,NAK,,QUEEN CAKE 12 PACK 350G J/SUPER,115,1.0,968,1347,2020-11-07,MPESA,001_003,001_003-1347,,A,A1,Nakuru,Gilgil,2020-11-01,115.0,1,115.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CUPCAKES/MUFFINS/QUEENCAKES,QUEENCAKES,Ultra-processed foods,KGS,350G,0.35,0.35,328.5714285714286,CUPCAKES/MUFFINS/QUEENCAKES (KGS),1
,NAK,,LITTLE HEART CAKE 300G J/SUPER,80,1.0,968,1347,2020-11-07,MPESA,001_003,001_003-1347,,A,A1,Nakuru,Gilgil,2020-11-01,80.0,1,80.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARBLE CAKES,MARBLE CAKES,Ultra-processed foods,KGS,300G,0.3,0.3,266.6666666666667,MARBLE CAKES (KGS),1
,NAK,,BARREL WHITE 800G,95,1.0,968,1347,2020-11-07,MPESA,001_003,001_003-1347,,A,A1,Nakuru,Gilgil,2020-11-01,95.0,1,95.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,800G,0.8,0.8,118.75,BREADS (KGS),1
,NAK,,EDEN TEA 50G,21,1.0,170,1349,2020-11-07,Cash,001_003,001_003-1349,,A,A1,Nakuru,Gilgil,2020-11-01,21.0,1,21.0,No-Loyalty card,November,2020,2020.4,,,Food Item,TEA,TEA - UNSWEETENED WITHOUT MILK,Unprocessed/Minimally processed foods,KGS,50G,0.05,0.05,420.0,TEA (KGS),5
,NAK,,DELICIOUS DELIGHT MANDAZI 200GM,29,2.0,170,1349,2020-11-07,Cash,001_003,001_003-1349,,A,A1,Nakuru,Gilgil,2020-11-01,58.0,2,29.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,200GM,0.2,0.4,145.0,PASTRIES (KGS),1
,NAK,,UFUTA COOKING OIL 3L,485,1.0,1350,1350,2020-11-07,MPESA,001_003,001_003-1350,,A,A1,Nakuru,Gilgil,2020-11-01,485.0,1,485.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,3L,3.0,3.0,161.66666666666666,COOKING OIL (LTRS),3
,NAK,,MIKSI SKIMMED POWDER 240G SATC,285,1.0,1350,1350,2020-11-07,MPESA,001_003,001_003-1350,,A,A1,Nakuru,Gilgil,2020-11-01,285.0,1,285.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MILK POWDER,SKIMMED MILK POWDER,Unprocessed/Minimally processed foods,KGS,240G,0.24,0.24,1187.5,MILK POWDER (KGS),5
,NAK,,H.O.MANJI MILKSTAR 200G,60,2.0,1350,1350,2020-11-07,MPESA,001_003,001_003-1350,,A,A1,Nakuru,Gilgil,2020-11-01,120.0,2,60.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,200G,0.2,0.4,300.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,MABUYU 100G YANA,30,2.0,1350,1350,2020-11-07,MPESA,001_003,001_003-1350,,A,A1,Nakuru,Gilgil,2020-11-01,60.0,2,30.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CANDY AND CONFECTIONERY,BAOBAB SEED CANDY/MABUYU,Ultra-processed foods,KGS,100G,0.1,0.2,300.0,CANDY AND CONFECTIONERY (KGS),1
,NAK,,DL BEEF SMOKIE PC,30,3.0,1350,1350,2020-11-07,MPESA,001_003,001_003-1350,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,3,30.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED BEEF SMOKIE,Ultra-processed foods,PCS,,,3.0,30.0,FAST FOODS (PCS),1
