source_dataset,source_row_ids,merged_duplicate_count,product_name,normalized_name,package_size,portion_type,portion_basis,energy_kcal,energy_kj,protein_g,carbohydrates_g,total_sugar_g,total_fat_g,saturated_fat_g,trans_fat_g,fibre_g,sodium_g,salt_g,calcium_mg,sub_type,form,category,flavour,additives,data_quality_flags
all_categories_combined,2982|3002|3017,3,Sesia Roasted Peanuts 100g,SESIA ROASTED PEANUTS,Pack size : 100g,Average Nutritional Value As Per 100g,PER_100G,594,2485.3,30,7.3,5.1,47,,,8.6,0.8,2,,Roasted Peanuts,Solid,Food,,,salt_derived_from_sodium
all_categories_combined,2567,1,Sha Er Ge Hot And Spicy Black Rice Crust 100g,SHA ER GE HOT AND SPICY BLACK RICE CRUST,Pack size : 100g,Average Nutritional Value As Per 30g,PER_30G_SCALED,1896.67,7935.65,73.3333,70,,153.333,,,,,,,Rice Crust,Solid,Food,,,missing_sodium|missing_sugar
all_categories_combined,2577,1,SHA ER GE Hot And Spicy Rice Crust Chips 100g,SHA ER GE HOT AND SPICY RICE CRUST CHIPS,Pack size : 100g,Average Nutritional Value As Per 25g,PER_25G_SCALED,524,2192.4,24,56,12,32,,,,0.58,1.45,,Rice Crust Chips,Solid,Food,,,salt_derived_from_sodium
all_categories_combined,1854,1,Shalimar Cardamom Powder 100g,SHALIMAR CARDAMOM POWDER,Pack size : 100g,Average Nutritional Value As Per 40g,PER_40G_SCALED,400,1673.6,5,80,,5,,,,,,,Cardamom Powder,Powder,Food,,,missing_sodium|missing_sugar
all_categories_combined,2129,1,Shalimar Chicken Masala 33g,SHALIMAR CHICKEN MASALA,Pack size : 33g,Average Nutritional Value As Per 100g,PER_100G,344.14,1440.01,9.19,56.94,,8.85,,,,0.258,0.645,,Chicken Masala,Powder,Food,,,missing_sugar|salt_derived_from_sodium
all_categories_combined,2131,1,Shalimar Chicken Pilau 46g,SHALIMAR CHICKEN PILAU,Pack size : 46g,Average Nutritional Value As Per 350g,PER_350G_SCALED,98.5714,412.423,7.71429,12.2857,1.14286,1.71429,,,0.857143,0.342857,0.857143,,Chicken Pilau Powder,Powder,Food,,,salt_derived_from_sodium
all_categories_combined,1941,1,Shalimar Chillies Powder 100g,SHALIMAR CHILLIES POWDER,Pack size : 100g,Average Nutritional Value As Per 100g,PER_100G,398,1665.23,16,52,,13,,,,,,,Chillies Powder,Powder,Food,,,missing_sodium|missing_sugar
all_categories_combined,2007,1,Shalimar Cumin Powder 100g,SHALIMAR CUMIN POWDER,Pack size : 100g,Average Nutritional Value As Per 100g,PER_100G,375,1567.5,18,44,2,22,,,10.5,0.168,0.42,,Cumin Powder,Powder,Food,,,salt_derived_from_sodium
all_categories_combined,1907,1,Shalimar Curry Powder 100g,SHALIMAR CURRY POWDER,Pack size : 100g,Average Nutritional Value As Per 8g,PER_8G_SCALED,437.5,1830.5,12.5,50,,12.5,,,37.5,8.375,20.9375,,Curry Powder,Powder,Food,,,missing_sugar|salt_derived_from_sodium
all_categories_combined,2106,1,Shalimar Fish Masala 32g,SHALIMAR FISH MASALA,Pack size : 32g,Average Nutritional Value As Per 100g,PER_100G,385.7,1627.1,16.5,58.1,,9.7,,,,1.4166,3.5415,,Fish Masala,Powder,Food,,,missing_sugar|salt_derived_from_sodium
all_categories_combined,2001,1,Shalimar Garlic Powder 100g,SHALIMAR GARLIC POWDER,Pack size : 100g,Average Nutritional Value As Per 5g,PER_5G_SCALED,360,1506.24,,60,,,,,40,0.08,0.2,,Garlic Powder,Powder,Food,,,missing_sugar|missing_total_fat|salt_derived_from_sodium
all_categories_combined,2013,1,Shalimar Ginger Powder 100g,SHALIMAR GINGER POWDER,Pack size : 100g,Average Nutritional Value As Per 100g,PER_100G,19,79.496,,3,,,,,,0.002,0.005,,Ginger Powder,Powder,Food,,,missing_sugar|missing_total_fat|salt_derived_from_sodium
all_categories_combined,2100,1,Shalimar Meat Curry Masala 32g,SHALIMAR MEAT CURRY MASALA,Pack size : 32g,Average Nutritional Value As Per 100g,PER_100G,126,527.18,3,5,0.8,2.8,,,1.2,0.195,0.4875,,Meat Curry Masala,Powder,Food,,,salt_derived_from_sodium
all_categories_combined,2099,1,Shalimar Meat Pilau Mix 46g,SHALIMAR MEAT PILAU MIX,Pack size : 46g,Average Nutritional Value As Per 429g,PER_429G_SCALED,234.732,982.118,4.31235,24.5221,,13.0303,,,,,,,Meat Pilau,Powder,Food,,,missing_sodium|missing_sugar
all_categories_combined,2124,1,Shalimar Mince Meat Masala 27g,SHALIMAR MINCE MEAT MASALA,Pack size : 27g,Average Nutritional Value As Per 350g,PER_350G_SCALED,98.5714,412.423,7.71429,12.2857,1.14286,1.71429,,,0.857143,0.342857,0.857143,,Mince Meat Masala,Powder,Food,,,salt_derived_from_sodium
all_categories_combined,2105,1,Shalimar Pilau Rice Mix 45g,SHALIMAR PILAU RICE MIX,Pack size : 45g,Average Nutritional Value As Per 100g,PER_100G,171,715.464,3,30,1,3,,,2,,,,Pilau Rice Mix,Powder,Food,,,missing_sodium
all_categories_combined,2096,1,Shalimar Prawns Piri Piri Spice 30g,SHALIMAR PRAWNS PIRI PIRI SPICE,Pack size : 30g,Average Nutritional Value As Per 150g,PER_150G_SCALED,90.6667,379.349,,,,2.66667,,,,,,,Prawns Piri Piri Spice,Powder,Food,,,missing_sodium|missing_sugar
all_categories_combined,2118,1,Shalimar's Chicken Tikka Mix 46g,SHALIMAR S CHICKEN TIKKA MIX,Pack size : 46g,Average Nutritional Value As Per 100g,PER_100G,126,527.18,3,5,0.8,2.8,,,1.2,0.195,0.4875,,Chicken Tikka Mix,Powder,Food,,,salt_derived_from_sodium
all_categories_combined,2103,1,Shalimar Shish Kebab Spice 35g,SHALIMAR SHISH KEBAB SPICE,Pack size : 35g,Average Nutritional Value As Per 100g,PER_100G,296,1238.46,12.5,38,19.5,9.5,,,,2.955,7.3875,,Shish Kebab Spice,Powder,Food,,,salt_derived_from_sodium
all_categories_combined,1850,1,Shalimar Turmeric Powder 100g,SHALIMAR TURMERIC POWDER,Pack size : 100g,Average Nutritional Value As Per 10g,PER_10G_SCALED,350,1464.4,,60,,10,,,20,0.03,0.075,,Turmeric Powder,Powder,Food,,,missing_sugar|salt_derived_from_sodium
all_categories_combined,2608,1,Shan Breakfast Nihari Mix 60g,SHAN BREAKFAST NIHARI MIX,Pack size : 60g,Average Nutritional Value As Per 10g,PER_10G_SCALED,300,1255.2,10,40,,10,,,20,13.3,33.25,,Nihari Mix,Powder,Food,,,missing_sugar|salt_derived_from_sodium
all_categories_combined,2613,1,Shan Chicken Ginger Seasoning Mix 50g,SHAN CHICKEN GINGER SEASONING MIX,,Average Nutritional Value As Per 10g,PER_10G_SCALED,300,1260,10,40,,10,,,10,9.1,22.75,,Seasoning Mix,Powder,Food,Ginger,,missing_sugar|salt_derived_from_sodium
all_categories_combined,2611,1,Shan Split White Urad Dal 1kg,SHAN SPLIT WHITE URAD DAL,Pack size : 1kg,Average Nutritional Value As Per 100g,PER_100G,364,1492,21.6,62.4,2.2,1.4,,,15.2,0.17,0,,White Urad Dal,Solid,Food,,,
all_categories_combined,2602,1,Shan White Urad Dal 500g,SHAN WHITE URAD DAL,Pack size : 500g,Average Nutritional Value As Per 100g,PER_100G,364,1522.9,21.6,62.4,2.2,1.4,,,15.2,0.17,0.425,,Urad Dal,Solid,Food,,,salt_derived_from_sodium
all_categories_combined,2395,1,Sharwood Korma Sauce 420G,SHARWOOD KORMA SAUCE,Pack size : 420g,Average Nutritional Value As Per 100g,PER_100G,96,401,1.1,9.2,6,5.9,,,0.9,0.268,0.67,,Sauce,Paste,Food,,,sodium_derived_from_salt
all_categories_combined,2400,1,Sharwood Tikka Masala Sauce 420G,SHARWOOD TIKKA MASALA SAUCE,Pack size : 420g,Average Nutritional Value As Per 100g,PER_100G,118,492,1.6,9.1,6,8,,,1.7,0.332,0.83,,Sauce,Paste,Food,,,sodium_derived_from_salt
all_categories_combined,2178,1,Sileo Fine Grain Natural Salt 250g,SILEO FINE GRAIN NATURAL SALT,Pack size : 250g,Average Nutritional Value As Per 100g,PER_100G,46.1,193,5.1,4.1,,1.3,,,,,,,Natural Salt,Solid,Food,,,missing_sodium|missing_sugar
all_categories_combined,2195,1,Sileo Natural Bath Crystal Salt 500g,SILEO NATURAL BATH CRYSTAL SALT,Pack size : 500g,Average Nutritional Value As Per 1g,PER_1G_SCALED,0,0,0,0,0,0,,,0,40,100,,Crystal Salt,Solid,Food,Salted,,salt_derived_from_sodium
all_categories_combined,2192,1,Sileo Natural Crystals Stone Salt 200g,SILEO NATURAL CRYSTALS STONE SALT,Pack size : 200g,Average Nutritional Value As Per 100g,PER_100G,46.1,193,5.1,4.1,0,1.3,,,,,,,Crystals Stone Salt,Solid,Food,,,missing_sodium
all_categories_combined,2193,1,Sileo Natural Fine Salt 500g,SILEO NATURAL FINE SALT,Pack size : 500g,Average Nutritional Value As Per 1g,PER_1G_SCALED,0,0,0,0,0,0,,,0,40,100,,Fine Salt,Solid,Food,Salted,,salt_derived_from_sodium
all_categories_combined,2167,1,Sileo Natural Salt 1kg,SILEO NATURAL SALT,Pack size : 1kg,Average Nutritional Value As Per 100g,PER_100G,46.1,193,5.1,4.1,,1.3,,,,,,,Salt,Powder,Food,,,missing_sodium|missing_sugar
all_categories_combined,2552,1,Silly Brother Garlic Peanuts 186g,SILLY BROTHER GARLIC PEANUTS,Pack size : 186g,Average Nutritional Value As Per 28g,PER_28G_SCALED,571.429,2389.29,25,21.4286,3.57143,46.4286,,,7.14286,0.428571,1.07143,,Peanuts,Solid,Food,Garlic,,salt_derived_from_sodium
all_categories_combined,1972,1,Simba Mbili Cinnamon Ground 100G,SIMBA MBILI CINNAMON GROUND,Pack size : 100G,Average Nutritional Value As Per 100g,PER_100G,16,66.944,0,5,0,0,,,0,0,0,,Ground Cinnamon,Powder,Food,Cinnamon,,
all_categories_combined,2044,1,Simba Mbili Cloves Ground Spices 100g,SIMBA MBILI CLOVES GROUND SPICES,Pack size : 100g,Average Nutritional Value As Per 100g,PER_100G,5,20.92,0,1,0,0,,,0,0.005,0,,Cloves Ground Spices,Powder,Food,Cloves,,
all_categories_combined,1784|1867,2,Simba Mbili Curry Powder 50g,SIMBA MBILI CURRY POWDER,Pack size : 50g,Average Nutritional Value As Per 100g,PER_100G,325,1359.8,13,58,2.8,14,,,33,0.052,0.13,,Curry Powder,Powder,Food,,,salt_derived_from_sodium
all_categories_combined,1922,1,Simba Mbili Dhana Jeera 100G,SIMBA MBILI DHANA JEERA,Pack size : 100G,Average Nutritional Value As Per 100g,PER_100G,8,33.472,0,0,0,0,,,0,0,0,,Ground Dhana Jeera,Powder,Food,Dhana Jeera,,
all_categories_combined,2243,1,Simba Mbili Dried Rosemary Leaves 20g,SIMBA MBILI DRIED ROSEMARY LEAVES,Pack size : 20g,Average Nutritional Value As Per 100g,PER_100G,1,4.184,0,1,0,0,,,0,0,0,,Rosemary Leaves,Solid,Food,Rosemary,,
all_categories_combined,2108,1,Simba Mbili Fish Masala 50g,SIMBA MBILI FISH MASALA,Pack size : 50g,Average Nutritional Value As Per 100g,PER_100G,385.7,1627.1,16.5,58.1,,9.7,,,,1.4166,3.5415,,Fish Masala,Powder,Food,,,missing_sugar|salt_derived_from_sodium
all_categories_combined,2127,1,Simba Mbili Garam Masala 50g,SIMBA MBILI GARAM MASALA,Pack size : 50g,Average Nutritional Value As Per 5g,PER_5G_SCALED,1600,6694.4,20,320,260,20,,,,3.8,9.5,,Garam Masala,Powder,Food,,,salt_derived_from_sodium
all_categories_combined,2021,1,Simba Mbili Ground Cardamom 100g,SIMBA MBILI GROUND CARDAMOM,Pack size : 100g,Average Nutritional Value As Per 100g,PER_100G,6,25.104,0,1,0,0,,,0,0,0,,Ground Cardamom,Powder,Food,Cardamom,,
all_categories_combined,1978,1,Simba Mbili Ground Cinnamon 50g,SIMBA MBILI GROUND CINNAMON,Pack size : 50g,Average Nutritional Value As Per 100g,PER_100G,247,1033,4,81,2.2,1.2,,,53,0.01,0.025,,Ground Cinnamon,Powder,Food,,,salt_derived_from_sodium
all_categories_combined,1981,1,Simba Mbili Ground Cumin 50g,SIMBA MBILI GROUND CUMIN,Pack size : 50g,Average Nutritional Value As Per 100g,PER_100G,334,1397.46,20,12,0,15,,,0,0,0,,Ground Cumin,Powder,Food,Cumin,,
all_categories_combined,2241,1,Simba Mbili Mixed Herbs 20g,SIMBA MBILI MIXED HERBS,Pack size : 20g,Average Nutritional Value As Per 100g,PER_100G,290,1213.36,11.1,55.3,,2.8,,,,,,,Mixed Herbs,Solid,Food,,,missing_sodium|missing_sugar
all_categories_combined,2025,1,Simba Mbili Mustard Powder 100G,SIMBA MBILI MUSTARD POWDER,Pack size : 100G,Average Nutritional Value As Per 2g,PER_2G_SCALED,500,2090,25,30,5,35,,,10,0.015,0.0375,,Mustard Powder,Powder,Food,,,salt_derived_from_sodium
all_categories_combined,2240,1,Simba Mbili Oregano 20g,SIMBA MBILI OREGANO,Pack size : 20g,Average Nutritional Value As Per 100g,PER_100G,355,1485.32,6.7,77,,2.2,,,,,,,Oregano,Solid,Food,,,missing_sodium|missing_sugar
all_categories_combined,1820,1,Simba Mbili Pure Ginger Powder 50g,SIMBA MBILI PURE GINGER POWDER,Pack size : 50g,Average Nutritional Value As Per 100g,PER_100G,20,83.68,,5,1,,,,,,,,Ginger Powder,Powder,Food,,,missing_sodium|missing_total_fat
all_categories_combined,1966,1,Simba Mbili Pure Red Chilly Powder 50g,SIMBA MBILI PURE RED CHILLY POWDER,Pack size : 50g,Average Nutritional Value As Per 100g,PER_100G,398,1665.23,16,52,,13,,,,,,,Red Chilly Powder,Powder,Food,,,missing_sodium|missing_sugar
all_categories_combined,2032,1,Simba Mbili Pure Red Chilly Powder100G,SIMBA MBILI PURE RED CHILLY POWDER100G,Pack size : 100G,Average Nutritional Value As Per 100g,PER_100G,398,1665.23,16,52,,13,,,,,,,Red Chilly Powder,Powder,Food,,,missing_sodium|missing_sugar
all_categories_combined,2086,1,Simba Mbili Spice Seasoning Chicken Masala 100g,SIMBA MBILI SPICE SEASONING CHICKEN MASALA,Pack size : 100g,Average Nutritional Value As Per 100g,PER_100G,300,1255.2,17,42,4,7,,,1,0.58,0,,Chicken Masala,Powder,Food,Chicken,,
all_categories_combined,139|153,2,Skippy Chunky Peanut Butter 340g,SKIPPY CHUNKY PEANUT BUTTER,Pack size : 340g,Average Nutritional Value As Per 100g,PER_100G,180,752.4,7,8,4,15,,,2,0.125,0.3125,,Peanut Butter,Paste,Frozen,,,salt_derived_from_sodium
all_categories_combined,137,1,Skippy Peanut Butter Creamy 340G,SKIPPY PEANUT BUTTER CREAMY,Pack size : 340g,Average Nutritional Value As Per 100g,PER_100G,350,1463,7,6,3,16,,,2,0.15,0.375,,Peanut Butter,Paste,Frozen,,,salt_derived_from_sodium
all_categories_combined,3080,1,Skittles Coated Crazy Sours Candy 38g,SKITTLES COATED CRAZY SOURS CANDY,Pack size : 38g,Average Nutritional Value As Per 100g,PER_100G,397,1661.05,,87.9,87,4,,,,,,,Candy,Solid,Food,,,missing_sodium
all_categories_combined,3103|3656,2,Skittles Coated Fruits Candy 38g,SKITTLES COATED FRUITS CANDY,Pack size : 38g,Average Nutritional Value As Per 100g,PER_100G,404,1712,,90.7,89.8,4.2,,,,2e-05,5e-05,,Candy,Solid,Food,Fruits,,salt_derived_from_sodium
all_categories_combined,3258,1,Smarties Hexatube Mp 102G,SMARTIES HEXATUBE MP,Pack size : 102g,Average Nutritional Value As Per 100g,PER_100G,470,1973,5,26,9,7,,,0.3,0,0.12,,Chocolate,Solid,Food,Chocolate,,
all_categories_combined,3185,1,Snickers 50G Chocolate Bar With Peanuts Caramel,SNICKERS CHOCOLATE BAR WITH PEANUTS CARAMEL,Pack size : 50g,100g,PER_100G,250,1046,4,32,28,12,,,1,0.125,0.3125,,Chocolate Bar,Solid,Food,,,salt_derived_from_sodium
all_categories_combined,3053,1,Socado Mandorla 75 Cocoa Dark Chocolate 230G,SOCADO MANDORLA 75 COCOA DARK CHOCOLATE,Pack size : 230g,Average Nutritional Value As Per 100g,PER_100G,645,2699,4.9,34,31,53,,,,,,,Dark Chocolate,Solid,Food,Cocoa,,missing_sodium
all_categories_combined,436,1,Soko Flour Maize Meal 2Kg,SOKO FLOUR MAIZE MEAL,Pack size : 2kg,Average Nutritional Value As Per 100g,PER_100G,351,1491,7.8,77.7,0.5,0.8,,,1,0.012,0.03,,Maize Meal Flour,Solid,Food,Maize,,sodium_derived_from_salt
all_categories_combined,414,1,Soko Home Baking Flour 1Kg,SOKO HOME BAKING FLOUR,Pack size : 1kg,Average Nutritional Value As Per 100g,PER_100G,364,1522.97,10,76,0.3,1,,,,0.002,0.005,,Baking Flour,Solid,Food,Wheat,,salt_derived_from_sodium
all_categories_combined,446,1,Soko Maize Meal Flour 1Kg,SOKO MAIZE MEAL FLOUR,Pack size : 1kg,Average Nutritional Value As Per 100g,PER_100G,351,1491,7.8,77.7,0.5,0.8,,,1,0.012,0.03,,Maize Meal Flour,Solid,Food,Maize,,sodium_derived_from_salt
all_categories_combined,390,1,Soko NutriGo Whole Grain Maize Meal 1Kg,SOKO NUTRIGO WHOLE GRAIN MAIZE MEAL,Pack size : 1kg,Average Nutritional Value As Per 100g,PER_100G,343,1435,0,84,,0,,,,,,,Maize Meal,Solid,Food,Maize,,missing_sodium|missing_sugar
all_categories_combined,360|378,2,Soko Pure Wimbi Porridge Flour 1Kg,SOKO PURE WIMBI PORRIDGE FLOUR,Pack size : 1kg,Average Nutritional Value As Per 100g,PER_100G,330,1380.72,14,71,,3,,,3,0.004,0.01,,Porridge Flour,Solid,Food,Porridge,,missing_sugar|salt_derived_from_sodium
all_categories_combined,356|375,2,Soko Wimbi Mix Sour Porridge Flour 1Kg,SOKO WIMBI MIX SOUR PORRIDGE FLOUR,Pack size : 1kg,Average Nutritional Value As Per 100g,PER_100G,330,1380.72,14,71,,3,,,3,0.004,0.01,,Porridge Flour,Solid,Food,Porridge,,missing_sugar|salt_derived_from_sodium
all_categories_combined,4496,1,Solen Ozmo Popsy Colored Chocolate Candy 24g,SOLEN OZMO POPSY COLORED CHOCOLATE CANDY,,Average Nutritional Value As Per 100g,PER_100G,479,2004.14,3.8,75.4,70.1,17.6,,,1.8,0.08,0.2,,Candy,Solid,Food,,,sodium_derived_from_salt
all_categories_combined,2505,1,Soya Gold Soybean Oil 1L,SOYA GOLD SOYBEAN OIL,Pack size : 1L,Average Nutritional Values As Per 100ml,PER_100ML,900,900,,,,60,,,,,,,Soybean Oil,Liquid,Food,,,missing_sodium|missing_sugar
all_categories_combined,1019,1,Sprite Carbonated Soft Drink 500Ml,SPRITE CARBONATED SOFT DRINK,Pack size : 500ml,Average Nutritional Value As Per 100ml,PER_100ML,48,197,,12,12,,,,,,,,Soft Drink,Liquid,Beverage,,,missing_sodium|missing_total_fat
all_categories_combined,945,1,Sprite Pet 2L,SPRITE PET,Pack size : 2 liters,Average Nutritional Value As Per 100ml,PER_100ML,48,197,,12,12,,,,,,,,Soft Drink,Liquid,Beverage,,,missing_sodium|missing_total_fat
all_categories_combined,951,1,Sprite Soda 1.25L,SPRITE SODA,Pack size : 4,Average Nutritional Value As Per 100ml,PER_100ML,48,197,,12,12,,,,,,,,Soft Drink,Liquid,Beverage,,,missing_sodium|missing_total_fat
all_categories_combined,947,1,Sprite Soda Carbonated Soft Drink 350Ml,SPRITE SODA CARBONATED SOFT DRINK,Pack size : 350ml,Average Nutritional Value As Per 100ml,PER_100ML,48,197,,12,12,,,,,,,,Soft Drink,Liquid,Beverage,,,missing_sodium|missing_total_fat
all_categories_combined,2789,1,St. Dalfour France Strawberry Jam 284g,ST DALFOUR FRANCE STRAWBERRY JAM,Pack size : 284g,Average Nutritional Value As Per 100g,PER_100G,213,891.192,0.5,52,48,0.5,,,,0.011,0.0275,,Jam,Jelly,Food,Strawberry,,salt_derived_from_sodium
all_categories_combined,4610,1,St Dalfour Raspberry Nas Fruit Jam 284g,ST DALFOUR RASPBERRY NAS FRUIT JAM,Pack size : 284g,Average Nutritional Value As Per 100g,PER_100G,232,986,0.5,56,10,0.5,,,3.2,0.007,0.7,,Jam,Jelly,Food,Raspberry,,
all_categories_combined,4290,1,Stimorol Sugar Free Infinity Tropical Chewing Gum 27g,STIMOROL SUGAR FREE INFINITY TROPICAL CHEWING GUM,Pack size : 27g,Average Nutritional Value As Per 100g,PER_100G,155,648.5,0,0,0,0,,,0,0,0,,Chewing Gum,Solid,Food,Tropical,,salt_derived_from_sodium
all_categories_combined,4288,1,Stimorol Sugar Free Wild Cherry Chewing Gum 14g,STIMOROL SUGAR FREE WILD CHERRY CHEWING GUM,Pack size : 14g,Average Nutritional Value As Per 100g,PER_100G,179,748,0.4,71,0.1,0.4,,,0,0,0,,Chewing Gum,Solid,Food,Wild Cherry,,salt_derived_from_sodium
all_categories_combined,1450,1,Stokes Hot & Spicy Bbq Sauce 315G,STOKES HOT SPICY BBQ SAUCE,Pack size : 315g,Nutrition Average Values per 100g,PER_100G,206,868,2.2,41,36,3,,,,0.64,1.6,,,,,,,sodium_derived_from_salt
all_categories_combined,1449,1,Stokes Original Bbq Sauce Squeze 510G,STOKES ORIGINAL BBQ SAUCE SQUEZE,Pack size : 510g,Nutrition Average Values per 100g,PER_100G,192,813,1.9,39,26,3.1,,,,0.64,1.6,,,,,,,sodium_derived_from_salt
all_categories_combined,2428,1,Stokes Real Brown Sauce 320G,STOKES REAL BROWN SAUCE,Pack size : 320g,Nutrition Average Values per 100g,PER_100G,194,825,1.4,46,38,,,,,0.32,0.8,,,,,,,missing_total_fat|sodium_derived_from_salt
all_categories_combined,2429,1,Stokes Real Brown Sauce Squeezy 505G,STOKES REAL BROWN SAUCE SQUEEZY,Pack size : 505g,Nutrition Average Values per 100g,PER_100G,195,826,1.4,46,38,,,,,0.32,0.8,,,,,,,missing_total_fat|sodium_derived_from_salt
all_categories_combined,3113,1,Stokes Redcurrant Jelly 215G,STOKES REDCURRANT JELLY,Pack size : 215g,Nutrition Average Values per 100g,PER_100G,246,1041,1.2,63,60,0.3,,,,,,,,,,,,missing_sodium
all_categories_combined,1309,1,Stokes Reduced Sug Tomato Ketchup 475G,STOKES REDUCED SUG TOMATO KETCHUP,Pack size : 475g,Nutrition Average Values per 100g,PER_100G,80,342,1.9,17,14,,,,,0.68,1.7,,,,,,,missing_total_fat|sodium_derived_from_salt
all_categories_combined,4621,1,Stokes Seville Orange Marmalade 340G,STOKES SEVILLE ORANGE MARMALADE,Pack size : 340g,Nutrition Average Values per 100g,PER_100G,278,1181,,69,68,,,,,,,,,,,,,missing_sodium|missing_total_fat
all_categories_combined,1448,1,Stokes Sweet & Sticky Bbq Sauce 325G,STOKES SWEET STICKY BBQ SAUCE,Pack size : 325g,Nutrition Average Values per 100g,PER_100G,225,955,1.5,53,49,,,,,0.44,1.1,,,,,,,missing_total_fat|sodium_derived_from_salt
all_categories_combined,2174|2187,2,Sue's Naturals Sea Salt 500g,SUE S NATURALS SEA SALT,Pack size : 500g,Average Nutritional Value As Per 100g,PER_100G,46.1,193,5.1,4.1,0,1.3,,,0,38.667,96.6675,,Sea Salt,Solid,Food,,,salt_derived_from_sodium
all_categories_combined,4690,1,Sues Naturals Organic Moringa Powder 150g,SUES NATURALS ORGANIC MORINGA POWDER,Pack size : 150g,Average Nutritional Value As Per 100g,PER_100G,281,1179,5.9,38.2,,0.2,,,8.27,,,,Moringa Powder,Powder,Food,,,missing_sodium|missing_sugar
all_categories_combined,2521,1,Sues Organic Raw Virgin Coconut Oil 400g,SUES ORGANIC RAW VIRGIN COCONUT OIL,Pack size : 400g,Average Nutritional Value As Per 100ml,PER_100ML,130,543.92,1,15,,1,,,,,,,Coconut Oil,Liquid,Food,,,missing_sodium|missing_sugar
all_categories_combined,152,1,Sugar Free Smooth Peanut Butter 400g,SUGAR FREE SMOOTH PEANUT BUTTER,Pack size : 400g,Average Nutritional Value As Per 100g,PER_100G,644,2690,27,10,,54.4,,,6.4,0.0019,0.00475,,Peanut Butter,Paste,Food,,,missing_sugar|salt_derived_from_sodium
all_categories_combined,4631,1,Sugarcane Fresh Juice 500Ml,SUGARCANE FRESH JUICE,Pack size : 500ml,Average Nutritional Value As Per 100ml,PER_100ML,269,1125,0,73,73,0,,,0,0.058,0,,Juice,Liquid,Beverage,Sugarcane,,
all_categories_combined,2515,1,Sun Days Refined Sunflower Oil 1L,SUN DAYS REFINED SUNFLOWER OIL,,Nutrition information per 100g,PER_100G,,3696,,,,99.99,,,,,,,Food,Liquid,Sunflower Cooking Oil,,,missing_sodium|missing_sugar
all_categories_combined,1413|1417|1422|1424,4,Sunfresh Sauce 250g,SUNFRESH SAUCE,Pack size : 250g,Average Nutritional Value As Per 100g,PER_100G,140,585.76,4,25,5,2,,,,0.42,1.05,,Tomato Sauce,Paste,Food,,,salt_derived_from_sodium
